1	But there's this secret between us, and we can never be the same until it is cleared.	Però hi ha aquest secret entre nosaltres, i mai no podrem tornar a ser el mateix fins que no s'hagi aclarit.	Però hi ha aquest secret entre nosaltres, i mai no podrem tornar a ser el mateix fins que no s'hagi aclarit.	Correcte.
71	It was our misfortune that our only child took after his people rather than mine.	Era la nostra desgràcia que el nostre únic fill es prengués després de la seva gent més que no pas la meva.	Era la nostra desgràcia que la nostra única filla s’assemblés a la seva gent més que no pas la meva.	Temps verbal. Phrasal verb (take after). Postedició moderada.
72	Well, I should put the original cost of the pipe at seven and sixpence.	Bé, hauria de posar el cost original de la pipa a les set i sis penics.	Bé, hauria de posar el cost original de la pipa a set i sis penics.	Determinant article afegit. Postedició mínima.
73	Holmes, with a laugh, passed his hand behind the child's ear, a mask peeled off from her countenance, and there was a little coal black negress, with all her white teeth flashing in amusement at our amazed faces.	Holmes, amb una rialla, passà la mà per darrere de l'orella de l'infant, una màscara arrabassada del seu semblant, i hi havia una petita coloració negra de carbó, amb totes les seves dents blanques refulgint en diversió davant les nostres cares atònites.	Holmes, amb una rialla, passà la mà per darrere de l'orella de la nena, li tragué una màscara del rostre,  i va aparèixer una nena negra com el carbó, amb totes les seves dents blanques refulgint en diversió davant les nostres cares atònites.	Subordinació múltiple complicada i juxtaposició. Postedició elevada.
74	I should like to think over the matter a little now.	M'agradaria reflexionar sobre la qüestió ara una mica.	M'agradaria reflexionar sobre la qüestió ara una mica.	Ordre dels elements. Postedició mínima.
75	The indications here, however, are neither very marked nor very important.	Les indicacions d'aquí, però, no són ni gaire marcades ni gaire importants.	Les indicacions d'aquí, però, no són ni gaire marcades ni gaire importants.	Postedició mínima.
76	Yes, of course I should have knocked.	Sí, és clar que hauria d'haver trucat.	Sí, és clar que hauria d'haver trucat.	Correcte.
77	It was of a livid chalky white, and with something set and rigid about it which was shockingly unnatural.	Era d'un blanc immaculat de color blanc, i amb alguna cosa gravada i rígida sobre la qual cosa era increïblement poc natural.	Era d’un blanc lívid de guix, i amb alguna cosa gravada i rígida que era increïblement poc natural.	Omissió adjectiu (chalky). Repetició de lèxic (blanc). Locució locativa (about it). Pronom relatiu (which). Postedició moderada.
78	How can you tell me what you know is false?	¿Com em pots dir el que saps que és fals?	Com em pots dir una cosa que saps que és falsa?	Expressió. Postedició poca.
79	I have seen his death certificate.	He vist el seu certificat de defunció.	He vist el seu certificat de defunció.	Correcte.
80	I don't want to argue about that.	No vull discutir sobre això.	No vull discutir sobre això.	Correcte.
81	It's horrible to have to do it.	És horrible haver de fer-ho.	És horrible haver de fer-ho.	Correcte.
82	Though I knew the danger, I determined to have the child over, if it were but for a few weeks.	Tot i que sabia el perill, m'entestava a tenir la criatura a sobre, si fos però durant unes setmanes.	Tot i que sabia el perill, vaig decidir fer venir la criatura, si era només per unes setmanes.	Oració principal: lèxic (determined > *m’entestava > vaig decidir). Phrasal verb (have someone over). Construcció condicional (if it were but for...). Postedició moderada.
83	I should have put him at about thirty, though he was really some years older.	L'hauria d'haver posat a uns trenta anys, tot i que en realitat tenia uns quants anys més.	Li hagués posat uns trenta anys, tot i que en realitat tenia uns quants anys més.	Transitivitat (CD per CI). Postedició mínima.
84	I see that you have only just moved in, so I thought that if I could be of any help to you in any—	Veig que només hi has entrat, de manera que he pensat que si podia ser de qualsevol ajuda per a tu en qualsevol...	Veig que només hi heu entrat, de manera que he pensat que si us podia ser d'ajuda en qualsevol...	Phrasal verb (move in > *entrar > mudar-se). Postedició poca.
85	You can see for yourselves that some one is there.	Podeu veure per vosaltres mateixos que n'hi ha algun.	Podeu veure per vosaltres mateixos que hi ha algú allà.	Error a la subordinada. Postedició mínima.
86	And you won't tell me what you want it for?	i no em vols dir què vols?	I no em vols dir per a què el vols?	Canvi semàntic. Postedició mínima.
87	He has been in the habit of lighting his pipe at lamps and gas-jets.	té el costum d'encendre la pipa amb llànties i gas-jets.	Té el costum d’encendre la pipa en làmpades i sortidors de gas.	Lèxic (lighting > *trobar > encendre; lamps > *llums > làmpades). Lèxic no traduït (gas-jets). Postedició poca.
88	If the cottage is now permanently deserted we may have some difficulty.	Si la caseta està ara permanentment deserta podem tenir algunes dificultats.	Si la caseta està ara permanentment deserta podem tenir algunes dificultats.	Correcte.
89	Still pulling at my sleeve, she led me away from the cottage.	sense deixar d'estirar-me la màniga, ella em va apartar de la caseta.	Sense deixar d'estirar-me la màniga, ella em va apartar de la caseta.	Correcte.
90	I am sorry that I broke my promise, Jack, said she; but if you knew all the circumstances I am sure that you would forgive me.	em sap greu que hagi trencat la meva promesa, Jack -va dir ella -, però si sabessis totes les circumstàncies estic segur que em perdonaries.	Em sap greu que hagi trencat la meva promesa, Jack -va dir ella -, però si sabessis totes les circumstàncies estic segura que em perdonaries.	Gènere. Postedició mínima.
91	As I stood there, imagine my surprise, Mr. Holmes, when the door suddenly opened and my wife walked out.	Mentre em quedava allà, imagineu-vos la meva sorpresa, senyor Holmes, quan la porta es va obrir de sobte i la meva dona va sortir.	Mentre era dret allà, imagineu-vos la meva sorpresa, senyor Holmes, quan la porta es va obrir de sobte i la meva dona va sortir.	Ser/quedar. Postedició mínima.
92	Tell me, said he at last, could you swear that this was a man's face which you saw at the window?	Digue'm -va dir finalment -, podries jurar que aquesta era la cara d'un home que vas veure a la finestra?	Digue'm -va dir finalment -, podries jurar que era la cara d'un home la que vas veure a la finestra?	Manca pronom (la) >> canvi semàntic. Postedició poca.
93	From every gesture and expression I could see that he was a reserved, self-contained man, with a dash of pride in his nature, more likely to hide his wounds than to expose them.	Des de cada gest i l'expressió podia constatar que era un home reservat, autònom, amb una embranzida d'orgull en la seva naturalesa, més probable que amagués les ferides que no pas per exposar-les.	De cada gest i expressió podia constatar que era un home reservat, contingut, amb una embranzida d'orgull en la seva naturalesa, amb més probabilitat d’amagar les ferides que no pas d’exposar-les.	Expressió locativa. Lèxic (*autònom > contingut). Comparativa mal resolta. Postedició moderada.
94	What on this earth could my wife be doing out on the country road at three in the morning?	Què dimonis podia fer la meva dona a la carretera de camp a les tres de la matinada?	Què dimonis podia fer la meva dona a la carretera de camp a les tres de la matinada?	Lèxic. Postedició mínima.
95	When I left her in America, she continued, it was only because her health was weak, and the change might have done her harm.	Quan la vaig deixar a Amèrica -va continuar -, era només perquè la seva salut era feble, i el canvi hauria pogut fer-li mal.	Quan la vaig deixar a Amèrica -va continuar -, era només perquè la seva salut era feble, i el canvi hauria pogut fer-li mal.	Correcte.
96	I was a bit staggered at this, for I had imagined it was simply a new dress or something of the kind that she was after.	Estava una mica entrebancat amb això, perquè m'havia imaginat que era simplement un vestit nou o alguna cosa de la mena que anava després.	Estava una mica entrebancat amb això, perquè m'havia imaginat que era simplement un vestit nou o alguna cosa de la mena que ella anava al darrere.	Subordinada de relatiu idiomàtica (something she was after). Postedició poca.
97	The furniture and pictures were of the most common and vulgar description, save in the one chamber at the window of which I had seen the strange face.	Els mobles i els dibuixos eren de la descripció més vulgar i vulgar, llevat de l'única cambra de la finestra de la qual jo havia vist aquella cara estranya.	Els mobles i els dibuixos eren de la mena més comuna i vulgar, llevat de l'única cambra a la finestra de la qual jo havia vist aquella cara estranya.	Lèxic (common > *vulgar). Preposició (*de/a) >> canvi semàntic. Postedició moderada.
98	Not another word did he say of the case until late that night, when he was turning away, with his lighted candle, for his bedroom.	Ni una paraula més va dir-li del cas fins ben entrada la nit, quan es girava d'esquena, amb la seva espelma encesa, per al seu dormitori.	Ni una paraula més va dir del cas fins ben entrada la nit, quan se n’anava, amb la seva espelma encesa, cap al seu dormitori.	Pronom feble afegit (CI). Phrasal verb. Expressió locativa. Postedició moderada.
99	I could not tell if the face were that of a man or a woman.	No hauria sabut dir si la cara era la d'un home o d'una dona.	No hauria sabut dir si la cara era la d'un home o d'una dona.	Correcte.
100	You might do it once the other way, but not as a constancy.	Ho podries fer un cop de l'altra manera, però no com a constancy.	Ho podries fer un cop de l'altra manera, però no com a constància.	Lèxic no traduït (constancy). Postedició mínima.
101	Next day you had my secret at your mercy, but you nobly refrained from pursuing your advantage.	L'endemà tenies el meu secret a la teva mercè, però t'has abstingut de perseguir el teu avantatge.	L'endemà tenies el meu secret a la teva mercè, però et vas abstenir noblement de perseguir el teu avantatge.	Correlació temps verbals. Omissió adverbi. Postedició poca.
102	Well, last Monday evening I was taking a stroll down that way, when I met an empty van coming up the lane, and saw a pile of carpets and things lying about on the grass-plot beside the porch.	Bé, dilluns passat vaig estar fent un passeig per allà, quan vaig trobar una furgoneta buida que pujava pel caminoi, i vaig veure una pila de catifes i coses que s'estenien sobre el laberint de gespa al costat del porxo.	Bé, dilluns passat vaig estar fent un passeig per allà, quan vaig trobar una furgoneta buida que pujava pel caminoi, i vaig veure una pila de catifes i coses que s'estenien sobre el laberint de gespa al costat del porxo.	Poc acurat (per allà; laberint de gespa). Postedició mínima.
103	I wish you both to be there as witnesses.	Us desitjo que tots dos sigueu allà com a testimonis.	Desitjo que tots dos sigueu allà com a testimonis.	Pronom feble afegit. Postedició mínima.
104	Her name then was Mrs. Hebron.	El seu nom aleshores era la senyora Hebron.	El seu nom aleshores era senyora Hebron.	Correcte.
105	The cottage had been standing empty this eight months, and it was a pity, for it was a pretty two-storied place, with an old-fashioned porch and honeysuckle about it.	La cabanya havia estat buida des de feia vuit mesos, i era una llàstima, perquè era un lloc bonic de dues plantes, amb un porxo passat de moda i el xuclamel.	La cabanya havia estat buida des de feia vuit mesos, i era una llàstima, perquè era un lloc bonic de dues plantes, amb un porxo antic i xuclamel al voltant.	Locució locativa (about it). Article. Postedició mínima.
106	It happened that my way took me past the cottage, and I stopped for an instant to look at the windows, and to see if I could catch a glimpse of the strange face which had looked out at me on the day before.	Va passar que el meu camí em va dur per davant de la cabanya, i em vaig aturar un instant per mirar les finestres, i per veure si podia entreveure aquell rostre estrany que m'havia mirat el dia abans.	Va passar que el meu camí em va dur per davant de la cabanya, i em vaig aturar un instant per mirar les finestres, i per veure si podia entreveure aquell rostre estrany que m'havia mirat el dia abans.	Postedició mínima.
107	I vowed that, come what might, it should be a secret no longer.	Em vaig prometre que, vindria el que pogués, ja no hauria de ser un secret.	Em vaig prometre que, passés el que passés, ja no hauria de ser més un secret.	Locució (come what might). Postedició mínima.
108	It was you who told me first that the cottage was occupied.	Vas ser tu qui primer em va dir que la cabanya estava ocupada.	Vas ser tu qui primer em va dir que la cabanya estava ocupada.	Correcte.
109	I am going to force my way in and see for myself who is in the house.	M'obligaré a entrar i a veure qui és a la casa.	Entraré per la força i veuré per mi mateix qui hi ha a la casa.	Expressió (force my way in). Distinció ser/haver-hi. Postedició poca.
110	She flies from him at last, returns to England, changes her name, and starts her life, as she thinks, afresh.	Ella vola d'ell a la fi, torna a Anglaterra, canvia el seu nom, i comença la seva vida, com ella pensa, de nou.	Ella s’allunya d'ell a la fi, torna a Anglaterra, canvia el seu nom, i comença la seva vida, com ella pensa, de nou.	Lèxic (flies fron him). Postedició mínima.
111	I should have waited for the morning, but I could not sleep for excitement, and so at last I slipped out, knowing how difficult it is to awake you.	Hauria d'haver esperat el matí, però no podia dormir per l'excitació, i per això a la fi em vaig escapolir, sabent com era de difícil despertar-te.	Hauria d'haver esperat el matí, però no podia dormir per l'excitació, i per això a la fi em vaig escapolir, sabent com era de difícil despertar-te.	Correcte.
112	Your very voice changes as you speak.	La teva veu canvia com parles.	La teva veu canvia mentre parles.	Expressió temporal amb «as». Postedició mínima.
113	It was a very dark night, and a thin rain began to fall as we turned from the high road into a narrow lane, deeply rutted, with hedges on either side.	Era una nit molt fosca, i una pluja fina va començar a caure quan vam girar des de l'alta carretera cap a un carril estret, profundament solcat, amb bardisses a banda i banda.	Era una nit molt fosca, i una pluja fina va començar a caure quan vam girar des de la carretera cap a un camí estret, profundament solcat, amb bardisses a banda i banda.	Lèxic (high road > *alta carretera; lane > *carril). Postedició poca.
114	The man must value the pipe highly when he prefers to patch it up rather than buy a new one with the same money.	L'home ha de donar valor a la pipa quan prefereix apedaçar-lo en lloc de comprar-ne un de nou amb els mateixos diners.	L'home ha de donar gran valor a la pipa quan prefereix apedaçar-la en lloc de comprar-ne una de nova amb els mateixos diners.	Omissió adverbi (highly). Concordança gènere (pipa/*lo/*un). Postedició poca.
115	Now it has, you see, been twice mended, once in the wooden stem and once in the amber.	Ara té, ja ho veus, estat dues vegades sargit, un cop a la tija de fusta i un cop a l'ambre.	Ara té, ja ho veus, dues reparacions, un cop a la tija de fusta i un cop a l'ambre.	Distinció tenir/ser/estar. Lèxic (mended > *sargit > reparat). Postedició poca.
116	There's been a gentleman here asking for you, sir.	Aquí hi ha hagut un senyor demanant per vós, senyor.	Aquí hi ha hagut un senyor demanant per vós, senyor.	Verb (hi ha hagut). Postedició mínima.
117	I'll tell you what I know about Effie's history.	Et diré el que sé sobre la història de l'Effie.	Us diré el que sé sobre la història de l'Effie.	Correcte.
118	I trust that we may do as much for you.	Confio que podem fer tant per tu.	Confio que puguem fer altre tant per vós.	Temps verbal Locució adverbial (as much > igual). Postedició poca.
119	You are at liberty to preserve your secret, but you must promise me that there shall be no more nightly visits, no more doings which are kept from my knowledge.	Estàs en llibertat per preservar el teu secret, però m'has de prometre que no hi haurà més visites nocturnes, ni més coses que es guarden dels meus coneixements.	Tens la llibertat de preservar el teu secret, però m'has de prometre que no hi haurà més visites nocturnes, ni més coses que s’amaguin del meu coneixement.	Estar/ tenir. Postedició mínima.
120	Have you ever seen a photograph of her first husband?	Has vist mai una fotografia del seu primer marit?	Heu vist mai una fotografia del seu primer marit?	Correcte.
121	She was given to the care of a faithful Scotch woman who had once been our servant.	La van donar a la cura d'una dona de whisky fidel que abans havia estat el nostre servent.	La van donar a la cura d'una dona escocesa fidel que abans havia estat la nostra serventa.	Lèxic (Scotch > *de whisky > escocesa). Concordança gènere (dona/el). Postedició poca.
122	Her face was turned away as we entered, but we could see that she was dressed in a red frock, and that she had long white gloves on.	La cara se li va girar quan vam entrar, però vam veure que anava vestida amb una levita vermella, i que portava uns guants blancs llargs.	Va amagar la cara quan vam entrar, però vam veure que anava vestida amb una levita vermella, i que portava uns guants blancs llargs.	Lèxic (levita). Postedició poca.
123	My wife had gone over there, and had asked the servant to call her if I should return.	La meva dona havia anat cap allà, i havia demanat al criat que li truqués si havia de tornar.	La meva dona havia anat cap allà, i havia demanat a la criada que l’avisés si jo tornava.	Confusió d’agents >> canvi semàntic. Gènere. Postedició poca.
124	For two days after this I stayed at home, and my wife appeared to abide loyally by our engagement, for, as far as I know, she never stirred out of the house.	Perquè dos dies després em vaig quedar a casa, i la meva dona va aparèixer per acatar lleialment el nostre compromís, perquè, pel que sé, no es va moure mai de la casa.	Durant dos dies després d'això em vaig quedar a casa, i la meva dona semblava acatar lleialment el nostre compromís, perquè, pel que sé, no es va moure mai de la casa.	Preposició (for > *perquè > durant). Lèxic de context (appeared > *aparèixer > semblar). Postedició moderada.
125	What do you think of my theory?	Què en penses, de la meva teoria?	Què en penses, de la meva teoria?	Correcte.
126	The fact is that I felt as though I were choking, and had a perfect longing for a breath of fresh air.	El fet és que em sentia com si m'ofegués, i tenia una enyorança perfecta per una alenada d'aire fresc.	El fet és que em sentia com si m'ofegués, i tenia una ànsia perfecta per una alenada d'aire fresc.	Lèxic (longing > *enyorança > ànsia/necessitat). Preposició (*per/de). Postedició poca.
127	I tell you that there never was a shadow between us until this accursed affair began.	Et dic que mai no hi havia una ombra entre nosaltres fins que va començar aquest maleït afer.	Et dic que mai no hi havia hagut una ombra entre nosaltres fins que va començar aquest maleït afer.	Temps verbal. Postedició mínima.
128	I don't know what there was about that face, Mr. Holmes, but it seemed to send a chill right down my back.	No sé què hi havia d'aquella cara, senyor Holmes, però semblava que m'enviés un calfred a l'esquena.	No sé què hi havia en aquella cara, senyor Holmes, però semblava que m'enviés un calfred esquena avall.	Preposició (*de/en). Phrasal verb. Postedició poca.
129	For three years I have kept her existence a secret from you, but I heard from the nurse, and I knew that all was well with her.	Durant tres anys he mantingut la seva existència un secret de tu, però vaig sentir a parlar de la infermera i vaig saber que tot anava bé amb ella.	Durant tres anys t’he mantingut la seva existència en secret, però vaig tenir notícies de la infermera i vaig saber que ella estava bé.	Expressions. Postedició moderada.
130	I think that she has gone out for a walk, she answered.	Em sembla que ha sortit a fer un volt va respondre.	Em sembla que ha sortit a fer un volt va respondre.	Correcte.
131	I had to choose between you, and in my weakness I turned away from my own little girl.	Vaig haver de triar entre tu, i en la meva debilitat em vaig apartar de la meva nena.	Vaig haver de triar entre vosaltres, i en la meva debilitat em vaig apartar de la meva nena.	Error persona (*tu/vosaltres). Postedició mínima.
132	As we went I glanced back, and there was that yellow livid face watching us out of the upper window.	Mentre hi anàvem vaig mirar enrere, i hi havia aquella cara groga i lívida que ens mirava des de la finestra de dalt.	Mentre marxàvem vaig mirar enrere, i hi havia aquella cara groga i lívida que ens mirava des de la finestra de dalt.	Lèxic (went > *hi anàvem > marxàvem). Postedició mínima.
133	Holmes glanced reproachfully at me.	Holmes em llançà una mirada de retret.	Holmes em llançà una mirada de retret.	Correcte.
134	If, on the other hand, as I fancy is more likely, the inmates were warned of your coming, and left before you entered yesterday, then they may be back now, and we should clear it all up easily.	Si, d'altra banda, com m'imagino que és més probable, els interns van avisar de la teva arribada, i van marxar abans d'entrar ahir, llavors ja deuen ser de tornada, i hauríem d'aclarir-ho tot amb naturalitat.	Si, d'altra banda, com m'imagino que és més probable, els inquilins foren avisats de la vostra arribada, i van marxar abans d'entrar-hi vós ahir, llavors ja deuen ser de tornada, i hauríem d'aclarir-ho tot amb naturalitat.	Lèxic (interns) > Canvi semàntic. Postedició mínima.
135	What link could there be between that creature and my wife?	Quin lligam hi podia haver entre aquella criatura i la meva dona?	Quin lligam hi podia haver entre aquella criatura i la meva dona?	Correcte.
136	All the rest of the night I tossed and tumbled, framing theory after theory, each more unlikely than the last.	Tota la resta de la nit em llençava i queia, emmarcant teoria rere teoria, cada cop més improbable que l'anterior.	Tota la resta de la nit vaig regirar-me i remoure’m, formulant teoria rere teoria, cada una més improbable que l'anterior.	Lèxic específic. Parell verb-CD (formular teories). Comparativa. Postedició moderada.
137	If you come home with me, all will be well.	Si véns a casa amb mi, tot anirà bé.	Si véns a casa amb mi, tot anirà bé.	Postedició mínima.
138	We can do nothing more until we have a message from our friend at Norbury.	No podem fer res més fins que tinguem un missatge del nostre amic de Norbury.	No podem fer res més fins que tinguem un missatge del nostre amic de Norbury.	Correcte.
139	I could not see her face in the darkness, but her arms were thrown out in an attitude of entreaty.	No li podia veure la cara en la foscor, però tenia els braços llançats en actitud de súplica.	No li podia veure la cara en la foscor, però llançà els braços en actitud de súplica.	Construcció. Postedició mínima.
140	Might I beg you, as time may prove to be of importance, to furnish me with the facts of your case without further delay?	Us puc suplicar, com el temps pot demostrar ser d'importància, per facilitar-me amb els fets del vostre cas sense més dilació?	Us puc suplicar que, com que el temps pot demostrar ser d'importància, em faciliteu els fets del vostre cas sense més dilació?	Subordinada amb «as». Preposició (*per/Ø). Postedició poca.
141	We have not had a difference, not one, in thought or word or deed.	No hem tingut cap diferència, ni un, en pensament, ni de paraula ni d'obra.	No hem tingut cap diferència, ni una, ni de pensament, ni de paraula ni d'obra.	Gènere (diferència/un). Postedició poca.
142	I can see that you have not slept for a night or two,” said Holmes, in his easy, genial way.	Veig que no heu dormit durant una nit o dos -va dir Holmes, amb el seu estil fàcil i cordial -.	Veig que no heu dormit durant una nit o dues -va dir Holmes, amb el seu estil fàcil i cordial.	Gènere (nit/*dos). Postedició mínima.
143	There's one thing I ought to tell you before I go further.	Hi ha una cosa que t'hauria de dir abans d'anar més lluny.	Hi ha una cosa que t'hauria de dir abans d'anar més lluny.	Correcte.
144	It was evident to me that she was saying what was false.	Per a mi era evident que deia el que era fals.	Per mi era evident que deia una falsedat.	Expressió. Postedició moderada.
145	I pushed my precautions so far as to order her to keep the child in the house during the daytime, and to cover up her little face and hands so that even those who might see her at the window should not gossip about there being a black child in the neighborhood.	Vaig empènyer les meves precaucions fins a tal extrem d'ordenar-li que mantingués el nen a casa durant el dia, i per tapar-li la cara i les mans de tal manera que fins i tot els qui la poguessin veure a la finestra no haurien de xafardejar sobre el fet de ser un nen negre al barri.	Vaig extremar les meves precaucions fins a l’extrem d'ordenar-li que mantingués la nena a casa durant el dia, i de tapar-li la cara i les mans de tal manera que fins i tot els qui la poguessin veure a la finestra no poguessin xafardejar sobre el fet que hi havia un infant negre al barri.	Lèxic parells (pushed my precautions > *empènyer > extremar). Preposició (*per/de). Perífrasi de possibilitat (should not gossip > *haurien de xafardejar > poguessin...). Distinció ser/haver-hi. Postedició elevada.
146	“You wish to employ me as a consulting detective?”	Vols que em contracti com a detectiu de consultoria?	Voleu contractar-me com a detectiu privat?	Reflexiu afegit >> canvi semàntic. Lèxic (detectiu privat). Postedició poca.
147	But as I did so the face suddenly disappeared, so suddenly that it seemed to have been plucked away into the darkness of the room.	Però mentre ho feia, la cara va desaparèixer de sobte, tan de sobte que semblava que hagués estat arrabassada cap a la foscor de l'habitació.	Però mentre ho feia, la cara va desaparèixer de sobte, tan de sobte que semblava que hagués estat arrabassada cap a la foscor de l'habitació.	Correcte.
148	I shall be very much surprised, however, if it is still so when he reconnoitres it this evening.	Em sentiré molt sorprès, tanmateix, si encara és així quan se reconnoitres aquest vespre.	Em sentiré molt sorprès, tanmateix, si encara és així quan ell el reconegui aquest vespre.	Lèxic no traduït (reconnoitres). Reflexiu afegit. Postedició moderada.
149	I saw my wife and the maid hurrying back along the lane, but I did not stop to speak with them.	Vaig veure la meva dona i la minyona afanyant-se pel caminoi, però no em vaig aturar a parlar amb ells.	Vaig veure la meva dona i la minyona afanyant-se a tornar pel caminoi, però no em vaig aturar a parlar amb elles.	Pèrdua de direcció del moviment (afanyant-se a tornar). Gènere. Postedició poca.
150	Well, it must be the creature who lives in the only comfortable room in the place, and has her photograph above his fireplace.	Bé, deu ser la criatura que viu a l'única habitació confortable del lloc, i té la seva fotografia damunt de la seva llar de foc.	Bé, deu ser la criatura que viu a l'única habitació confortable del lloc, i té la seva fotografia damunt de la seva llar de foc.	Repetició de possessius. Postedició mínima.
151	All evening, though I tried to think of other things, my mind would still turn to the apparition at the window and the rudeness of the woman.	Durant tot el vespre, tot i que vaig intentar pensar en altres coses, la meva ment encara es giraria cap a l'aparició a la finestra i la grolleria de la dona.	Durant tot el vespre, tot i que vaig intentar pensar en altres coses, la meva ment encara tornaria a l'aparició a la finestra i la grolleria de la dona.	Correcte.
152	It seems dreadful to discuss the conduct of one's wife with two men whom I have never seen before.	Em sembla terrible discutir la conducta de la dona amb dos homes a qui no he vist mai abans.	Em sembla terrible discutir la conducta de la dona amb dos homes a qui no he vist mai abans.	Correcte.
